order_id,order_date,category,product,region,segment,ship_mode,payment,quantity,unit_price,discount,revenue,profit,profit_margin,month,month_num,quarter,weekday
ORD100771,2023-03-13,Home & Kitchen,Mixer,Central,Corporate,Economy,Debit Card,2,11030.32,0.15,18751.54,7217.89,38.49,March,3,Q1,Monday
ORD100772,2023-07-15,Home & Kitchen,Lamp,Central,Corporate,Same Day,Credit Card,3,6842.95,0.2,16423.08,2874.38,17.5,July,7,Q3,Saturday
ORD100773,2023-04-28,Books,Textbook,East,Consumer,Standard,UPI,4,708.27,0.05,2691.43,997.25,37.05,April,4,Q2,Friday
ORD100774,2023-03-28,Sports,Dumbbells,North,Corporate,Economy,Net Banking,4,1405.27,0.05,5340.03,1946.32,36.45,March,3,Q1,Tuesday
ORD100775,2023-03-29,Electronics,Headphones,North,Consumer,Same Day,Credit Card,5,62224.27,0.0,311121.35,159391.81,51.23,March,3,Q1,Wednesday
ORD100776,2023-12-19,Home & Kitchen,Pressure Cooker,North,Corporate,Economy,COD,3,14983.93,0.0,44951.79,15388.85,34.23,December,12,Q4,Tuesday
ORD100777,2023-02-13,Clothing,Saree,East,Consumer,Standard,Debit Card,3,2924.81,0.15,7458.27,1717.99,23.03,February,2,Q1,Monday
ORD100778,2023-09-22,Books,Self-Help,North,Home Office,Express,Debit Card,3,943.3,0.0,2829.9,1437.15,50.78,September,9,Q3,Friday
ORD100779,2023-08-16,Electronics,Smartphone,South,Consumer,Standard,Debit Card,5,43471.58,0.2,173886.32,56649.55,32.58,August,8,Q3,Wednesday
ORD100780,2023-08-07,Clothing,Jeans,Central,Corporate,Standard,Credit Card,2,1914.48,0.05,3637.51,1430.37,39.32,August,8,Q3,Monday
ORD100781,2023-09-19,Home & Kitchen,Bedsheet,East,Corporate,Express,Debit Card,1,5574.99,0.2,4459.99,1708.09,38.3,September,9,Q3,Tuesday
ORD100782,2023-12-27,Clothing,T-Shirt,East,Home Office,Economy,COD,1,4685.39,0.0,4685.39,1658.71,35.4,December,12,Q4,Wednesday
ORD100783,2023-05-06,Clothing,Saree,North,Home Office,Standard,Debit Card,3,3866.42,0.15,9859.37,3583.13,36.34,May,5,Q2,Saturday
ORD100784,2023-03-26,Electronics,Tablet,East,Home Office,Express,Net Banking,4,53259.67,0.15,181082.88,39314.95,21.71,March,3,Q1,Sunday
ORD100785,2023-06-14,Electronics,Smartwatch,Central,Consumer,Same Day,Debit Card,4,66910.16,0.0,267640.64,136181.84,50.88,June,6,Q2,Wednesday
ORD100786,2023-05-05,Books,Biography,Central,Consumer,Standard,UPI,3,339.63,0.1,917.0,266.6,29.07,May,5,Q2,Friday
ORD100787,2023-01-20,Sports,Cricket Bat,West,Corporate,Same Day,Credit Card,4,15450.68,0.2,49442.18,13810.62,27.93,January,1,Q1,Friday
ORD100788,2023-08-24,Electronics,Headphones,East,Consumer,Standard,Net Banking,4,46572.36,0.05,176974.97,91195.13,51.53,August,8,Q3,Thursday
ORD100789,2023-03-05,Sports,Running Shoes,South,Corporate,Express,COD,5,6343.11,0.2,25372.44,9360.02,36.89,March,3,Q1,Sunday
ORD100790,2023-05-05,Sports,Running Shoes,Central,Home Office,Same Day,UPI,2,1580.15,0.0,3160.3,1558.51,49.32,May,5,Q2,Friday
ORD100791,2023-05-01,Home & Kitchen,Bedsheet,North,Home Office,Economy,Debit Card,2,13976.67,0.0,27953.34,9539.47,34.13,May,5,Q2,Monday
ORD100792,2023-12-25,Home & Kitchen,Water Purifier,East,Corporate,Standard,UPI,1,4513.65,0.1,4062.28,1931.88,47.56,December,12,Q4,Monday
ORD100793,2023-08-04,Electronics,Smartphone,North,Consumer,Economy,COD,1,29356.41,0.05,27888.59,11337.22,40.65,August,8,Q3,Friday
ORD100794,2023-04-23,Home & Kitchen,Water Purifier,West,Corporate,Express,Credit Card,5,2321.97,0.0,11609.85,4502.16,38.78,April,4,Q2,Sunday
ORD100795,2023-09-19,Books,Textbook,West,Home Office,Economy,UPI,1,563.87,0.1,507.48,165.54,32.62,September,9,Q3,Tuesday
ORD100796,2023-01-07,Books,Fiction Novel,East,Home Office,Same Day,Debit Card,2,166.94,0.0,333.88,183.28,54.89,January,1,Q1,Saturday
ORD100797,2023-09-03,Books,Self-Help,North,Home Office,Express,UPI,2,103.49,0.0,206.98,111.03,53.64,September,9,Q3,Sunday
ORD100798,2023-03-17,Books,Self-Help,West,Home Office,Standard,UPI,2,1352.78,0.1,2435.0,805.97,33.1,March,3,Q1,Friday
ORD100799,2023-06-11,Books,Fiction Novel,West,Home Office,Standard,Debit Card,5,1463.88,0.1,6587.46,2663.34,40.43,June,6,Q2,Sunday
ORD100800,2023-05-16,Sports,Yoga Mat,North,Corporate,Standard,COD,5,3857.08,0.0,19285.4,8393.12,43.52,May,5,Q2,Tuesday
ORD100801,2023-01-27,Electronics,Smartphone,Central,Consumer,Standard,COD,5,10472.1,0.15,44506.42,15038.08,33.79,January,1,Q1,Friday
ORD100802,2023-08-11,Books,Biography,North,Corporate,Express,UPI,3,666.05,0.05,1898.24,811.69,42.76,August,8,Q3,Friday
ORD100803,2023-02-06,Electronics,Headphones,East,Corporate,Economy,Debit Card,1,47064.62,0.2,37651.7,15261.52,40.53,February,2,Q1,Monday
ORD100804,2023-12-22,Sports,Cricket Bat,Central,Consumer,Economy,Credit Card,2,586.76,0.0,1173.52,576.23,49.1,December,12,Q4,Friday
ORD100805,2023-08-17,Home & Kitchen,Pressure Cooker,South,Consumer,Same Day,Debit Card,3,10830.98,0.1,29243.65,13126.01,44.88,August,8,Q3,Thursday
ORD100806,2023-11-26,Books,Self-Help,South,Home Office,Express,COD,5,293.33,0.0,1466.65,694.48,47.35,November,11,Q4,Sunday
ORD100807,2023-02-07,Books,Fiction Novel,North,Corporate,Same Day,UPI,3,381.24,0.05,1086.53,336.86,31.0,February,2,Q1,Tuesday
ORD100808,2023-12-30,Clothing,Jeans,West,Corporate,Express,COD,3,4078.76,0.15,10400.84,2215.33,21.3,December,12,Q4,Saturday
ORD100809,2023-08-02,Home & Kitchen,Bedsheet,Central,Home Office,Economy,Credit Card,1,9936.58,0.0,9936.58,5080.41,51.13,August,8,Q3,Wednesday
ORD100810,2023-02-21,Clothing,T-Shirt,East,Corporate,Economy,Net Banking,5,1840.37,0.2,7361.48,1111.22,15.1,February,2,Q1,Tuesday
ORD100811,2023-05-20,Sports,Running Shoes,Central,Corporate,Economy,Net Banking,5,17264.35,0.0,86321.75,31152.03,36.09,May,5,Q2,Saturday
ORD100812,2023-12-20,Books,Fiction Novel,Central,Consumer,Express,COD,4,1123.68,0.2,3595.78,1233.06,34.29,December,12,Q4,Wednesday
ORD100813,2023-07-22,Electronics,Tablet,East,Corporate,Same Day,Credit Card,1,63872.14,0.1,57484.93,23838.18,41.47,July,7,Q3,Saturday
ORD100814,2023-12-27,Books,Self-Help,East,Consumer,Economy,Net Banking,2,1307.59,0.1,2353.66,678.37,28.82,December,12,Q4,Wednesday
ORD100815,2023-07-22,Clothing,Jeans,West,Home Office,Same Day,Credit Card,2,734.12,0.15,1248.0,362.15,29.02,July,7,Q3,Saturday
ORD100816,2023-12-18,Electronics,Laptop,North,Home Office,Express,Credit Card,1,52417.22,0.2,41933.78,14486.17,34.55,December,12,Q4,Monday
ORD100817,2023-08-21,Home & Kitchen,Water Purifier,North,Corporate,Same Day,UPI,2,5530.92,0.0,11061.84,5129.85,46.37,August,8,Q3,Monday
ORD100818,2023-10-17,Electronics,Smartwatch,West,Home Office,Economy,Credit Card,4,35516.45,0.0,142065.8,75064.58,52.84,October,10,Q4,Tuesday
ORD100819,2023-08-08,Electronics,Smartphone,West,Corporate,Standard,Credit Card,1,15979.24,0.2,12783.39,1912.59,14.96,August,8,Q3,Tuesday
ORD100820,2023-05-28,Home & Kitchen,Lamp,South,Consumer,Economy,Credit Card,2,11267.25,0.0,22534.5,11487.94,50.98,May,5,Q2,Sunday
ORD100821,2023-04-12,Books,Comics,West,Consumer,Same Day,COD,4,1261.03,0.0,5044.12,2345.91,46.51,April,4,Q2,Wednesday
ORD100822,2023-10-02,Books,Self-Help,West,Consumer,Same Day,Net Banking,2,516.67,0.0,1033.34,381.46,36.92,October,10,Q4,Monday
ORD100823,2023-08-29,Clothing,Kurta,West,Home Office,Express,COD,5,3839.6,0.05,18238.1,6474.79,35.5,August,8,Q3,Tuesday
ORD100824,2023-06-01,Books,Self-Help,West,Consumer,Standard,COD,4,682.75,0.0,2731.0,942.82,34.52,June,6,Q2,Thursday
ORD100825,2023-12-14,Electronics,Tablet,South,Home Office,Standard,COD,5,71337.36,0.0,356686.8,158025.54,44.3,December,12,Q4,Thursday
ORD100826,2023-08-04,Electronics,Smartphone,East,Consumer,Same Day,Debit Card,3,15900.33,0.2,38160.79,16334.97,42.81,August,8,Q3,Friday
ORD100827,2023-03-20,Books,Textbook,South,Consumer,Economy,Net Banking,2,1109.93,0.0,2219.86,760.84,34.27,March,3,Q1,Monday
ORD100828,2023-08-30,Sports,Cycle,North,Consumer,Standard,Debit Card,2,4184.44,0.0,8368.88,2972.83,35.52,August,8,Q3,Wednesday
ORD100829,2023-05-22,Home & Kitchen,Pressure Cooker,North,Corporate,Standard,Debit Card,5,8647.23,0.05,41074.34,11042.83,26.88,May,5,Q2,Monday
ORD100830,2023-02-05,Books,Self-Help,North,Corporate,Same Day,Credit Card,2,536.36,0.0,1072.72,405.53,37.8,February,2,Q1,Sunday
ORD100831,2023-07-21,Clothing,Jacket,East,Corporate,Standard,UPI,2,987.88,0.0,1975.76,726.41,36.77,July,7,Q3,Friday
ORD100832,2023-09-08,Books,Textbook,South,Corporate,Standard,Net Banking,5,1245.18,0.0,6225.9,2218.44,35.63,September,9,Q3,Friday
ORD100833,2023-12-17,Books,Textbook,North,Corporate,Economy,Credit Card,3,142.82,0.0,428.46,219.83,51.31,December,12,Q4,Sunday
ORD100834,2023-02-18,Sports,Running Shoes,West,Home Office,Economy,Credit Card,1,15816.16,0.0,15816.16,5011.86,31.69,February,2,Q1,Saturday
ORD100835,2023-05-11,Sports,Cycle,Central,Corporate,Express,Debit Card,5,12219.51,0.0,61097.55,26838.41,43.93,May,5,Q2,Thursday
ORD100836,2023-01-17,Clothing,Jacket,Central,Home Office,Standard,UPI,3,730.78,0.15,1863.49,765.02,41.05,January,1,Q1,Tuesday
ORD100837,2023-09-27,Electronics,Smartphone,East,Consumer,Standard,COD,5,66402.64,0.0,332013.2,102880.06,30.99,September,9,Q3,Wednesday
ORD100838,2023-01-15,Home & Kitchen,Pressure Cooker,East,Corporate,Same Day,COD,4,8292.28,0.05,31510.66,16536.05,52.48,January,1,Q1,Sunday
ORD100839,2023-03-07,Electronics,Smartwatch,East,Consumer,Standard,UPI,5,44779.97,0.0,223899.85,86988.03,38.85,March,3,Q1,Tuesday
ORD100840,2023-04-18,Books,Comics,North,Consumer,Economy,UPI,1,254.08,0.0,254.08,92.74,36.5,April,4,Q2,Tuesday
ORD100841,2023-02-05,Books,Self-Help,West,Consumer,Same Day,COD,1,825.25,0.1,742.73,240.86,32.43,February,2,Q1,Sunday
ORD100842,2023-02-05,Books,Textbook,East,Corporate,Same Day,Net Banking,1,1055.74,0.0,1055.74,525.34,49.76,February,2,Q1,Sunday
ORD100843,2023-05-08,Sports,Cycle,North,Home Office,Express,COD,1,506.13,0.0,506.13,232.04,45.85,May,5,Q2,Monday
ORD100844,2023-07-02,Books,Biography,South,Home Office,Same Day,COD,4,299.59,0.0,1198.36,435.64,36.35,July,7,Q3,Sunday
ORD100845,2023-04-02,Clothing,Saree,South,Consumer,Standard,UPI,2,4343.88,0.0,8687.76,2683.81,30.89,April,4,Q2,Sunday
ORD100846,2023-06-20,Home & Kitchen,Pressure Cooker,West,Corporate,Economy,Debit Card,4,2982.47,0.05,11333.39,5628.77,49.67,June,6,Q2,Tuesday
ORD100847,2023-10-14,Clothing,T-Shirt,East,Consumer,Same Day,Debit Card,1,2179.52,0.2,1743.62,440.55,25.27,October,10,Q4,Saturday
ORD100848,2023-08-15,Electronics,Headphones,North,Corporate,Standard,Debit Card,2,29533.42,0.0,59066.84,17998.97,30.47,August,8,Q3,Tuesday
ORD100849,2023-04-02,Electronics,Tablet,East,Home Office,Standard,Credit Card,3,38275.22,0.0,114825.66,50826.91,44.26,April,4,Q2,Sunday
ORD100850,2023-11-19,Sports,Dumbbells,Central,Home Office,Express,Debit Card,1,6473.75,0.0,6473.75,2015.65,31.14,November,11,Q4,Sunday
ORD100851,2023-11-03,Sports,Dumbbells,East,Consumer,Standard,Net Banking,3,7261.67,0.0,21785.01,7885.27,36.2,November,11,Q4,Friday
ORD100852,2023-01-06,Home & Kitchen,Pressure Cooker,East,Corporate,Same Day,UPI,1,515.25,0.2,412.2,109.54,26.57,January,1,Q1,Friday
ORD100853,2023-08-15,Home & Kitchen,Bedsheet,North,Corporate,Economy,Credit Card,2,14587.85,0.1,26258.13,8235.41,31.36,August,8,Q3,Tuesday
ORD100854,2023-04-14,Sports,Cricket Bat,Central,Home Office,Express,Debit Card,4,7329.49,0.0,29317.96,11272.11,38.45,April,4,Q2,Friday
ORD100855,2023-12-06,Clothing,Jeans,West,Consumer,Express,UPI,4,1000.73,0.0,4002.92,1837.49,45.9,December,12,Q4,Wednesday
ORD100856,2023-09-26,Sports,Dumbbells,North,Corporate,Economy,UPI,4,5318.83,0.1,19147.79,8743.28,45.66,September,9,Q3,Tuesday
ORD100857,2023-11-11,Electronics,Smartwatch,North,Consumer,Standard,COD,1,42592.49,0.0,42592.49,19954.68,46.85,November,11,Q4,Saturday
ORD100858,2023-07-18,Home & Kitchen,Lamp,South,Corporate,Express,COD,4,12835.01,0.15,43639.03,11574.07,26.52,July,7,Q3,Tuesday
ORD100859,2023-07-27,Books,Comics,East,Corporate,Economy,Net Banking,4,1430.77,0.0,5723.08,2726.16,47.63,July,7,Q3,Thursday
ORD100860,2023-11-30,Home & Kitchen,Bedsheet,East,Consumer,Same Day,Net Banking,2,11971.43,0.1,21548.57,10717.8,49.74,November,11,Q4,Thursday
ORD100861,2023-06-23,Sports,Cricket Bat,East,Consumer,Express,COD,3,11702.12,0.05,33351.04,12887.05,38.64,June,6,Q2,Friday
ORD100862,2023-06-23,Home & Kitchen,Water Purifier,East,Corporate,Express,Credit Card,3,8446.86,0.05,24073.55,12305.66,51.12,June,6,Q2,Friday
ORD100863,2023-04-15,Books,Comics,East,Corporate,Economy,Credit Card,1,1094.95,0.15,930.71,259.59,27.89,April,4,Q2,Saturday
ORD100864,2023-08-19,Electronics,Headphones,East,Consumer,Express,Debit Card,5,67672.49,0.1,304526.21,146448.49,48.09,August,8,Q3,Saturday
ORD100865,2023-08-10,Books,Fiction Novel,West,Home Office,Standard,UPI,4,113.57,0.2,363.42,75.54,20.79,August,8,Q3,Thursday
ORD100866,2023-02-24,Books,Textbook,North,Home Office,Standard,Debit Card,4,689.2,0.0,2756.8,1226.27,44.48,February,2,Q1,Friday
ORD100867,2023-01-18,Books,Self-Help,North,Corporate,Standard,Net Banking,2,1095.68,0.05,2081.79,787.41,37.82,January,1,Q1,Wednesday
ORD100868,2023-10-08,Books,Comics,East,Home Office,Standard,COD,2,625.16,0.1,1125.29,491.52,43.68,October,10,Q4,Sunday
ORD100869,2023-06-12,Home & Kitchen,Pressure Cooker,North,Corporate,Express,Credit Card,1,13309.03,0.0,13309.03,5354.31,40.23,June,6,Q2,Monday
ORD100870,2023-10-13,Sports,Yoga Mat,West,Home Office,Express,Debit Card,4,18281.5,0.15,62157.1,26814.19,43.14,October,10,Q4,Friday
ORD100871,2023-03-18,Electronics,Smartphone,Central,Consumer,Same Day,COD,3,14753.48,0.0,44260.44,16641.47,37.6,March,3,Q1,Saturday
ORD100872,2023-09-07,Clothing,Jacket,South,Corporate,Same Day,Credit Card,5,4211.56,0.1,18952.02,4901.99,25.87,September,9,Q3,Thursday
ORD100873,2023-07-30,Home & Kitchen,Lamp,South,Corporate,Economy,COD,5,2891.27,0.2,11565.08,2333.14,20.17,July,7,Q3,Sunday
ORD100874,2023-10-31,Home & Kitchen,Pressure Cooker,North,Home Office,Standard,Net Banking,4,3012.98,0.1,10846.73,4156.2,38.32,October,10,Q4,Tuesday
ORD100875,2023-07-19,Electronics,Smartwatch,South,Corporate,Same Day,COD,4,71902.96,0.0,287611.84,150596.04,52.36,July,7,Q3,Wednesday
ORD100876,2023-09-01,Electronics,Tablet,Central,Corporate,Standard,Credit Card,1,26832.36,0.0,26832.36,8715.94,32.48,September,9,Q3,Friday
ORD100877,2023-10-04,Sports,Cricket Bat,North,Corporate,Economy,COD,1,1734.03,0.2,1387.22,374.41,26.99,October,10,Q4,Wednesday
ORD100878,2023-11-21,Home & Kitchen,Water Purifier,East,Consumer,Economy,COD,4,1335.54,0.1,4807.94,1372.57,28.55,November,11,Q4,Tuesday
ORD100879,2023-10-29,Books,Comics,North,Consumer,Economy,UPI,1,376.82,0.05,357.98,94.51,26.4,October,10,Q4,Sunday
ORD100880,2023-12-30,Books,Comics,Central,Home Office,Economy,Net Banking,2,189.16,0.0,378.32,124.01,32.78,December,12,Q4,Saturday
ORD100881,2023-04-20,Books,Biography,East,Home Office,Standard,Net Banking,2,1368.74,0.0,2737.48,1317.06,48.11,April,4,Q2,Thursday
ORD100882,2023-12-18,Books,Biography,West,Consumer,Economy,UPI,3,317.42,0.2,761.81,187.42,24.6,December,12,Q4,Monday
ORD100883,2023-10-15,Clothing,Jeans,South,Home Office,Same Day,UPI,4,3309.24,0.2,10589.57,1664.74,15.72,October,10,Q4,Sunday
ORD100884,2023-03-26,Electronics,Laptop,North,Home Office,Express,Credit Card,3,76548.36,0.2,183716.06,24835.35,13.52,March,3,Q1,Sunday
ORD100885,2023-08-11,Books,Textbook,West,Corporate,Express,Credit Card,4,219.36,0.0,877.44,451.25,51.43,August,8,Q3,Friday
ORD100886,2023-05-06,Electronics,Laptop,Central,Home Office,Express,Net Banking,2,11001.46,0.2,17602.34,3604.93,20.48,May,5,Q2,Saturday
ORD100887,2023-05-09,Home & Kitchen,Water Purifier,Central,Home Office,Standard,COD,2,9436.45,0.1,16985.61,4971.72,29.27,May,5,Q2,Tuesday
ORD100888,2023-09-10,Sports,Yoga Mat,West,Home Office,Same Day,Credit Card,2,10776.93,0.0,21553.86,11652.25,54.06,September,9,Q3,Sunday
ORD100889,2023-12-29,Books,Biography,North,Home Office,Same Day,Credit Card,1,1493.73,0.2,1194.98,349.16,29.22,December,12,Q4,Friday
ORD100890,2023-12-31,Electronics,Tablet,East,Home Office,Economy,UPI,5,70941.94,0.15,301503.24,69897.84,23.18,December,12,Q4,Sunday
ORD100891,2023-10-09,Books,Textbook,West,Corporate,Same Day,COD,1,258.97,0.2,207.18,50.15,24.21,October,10,Q4,Monday
ORD100892,2023-09-08,Home & Kitchen,Lamp,West,Home Office,Same Day,Net Banking,5,6244.13,0.0,31220.65,12447.33,39.87,September,9,Q3,Friday
ORD100893,2023-10-31,Home & Kitchen,Pressure Cooker,South,Home Office,Economy,Debit Card,4,10726.34,0.15,36469.56,16491.2,45.22,October,10,Q4,Tuesday
ORD100894,2023-08-09,Books,Fiction Novel,West,Consumer,Express,Debit Card,3,1050.29,0.15,2678.24,847.88,31.66,August,8,Q3,Wednesday
ORD100895,2023-09-12,Clothing,Jeans,East,Home Office,Standard,UPI,2,2226.65,0.05,4230.64,1285.32,30.38,September,9,Q3,Tuesday
ORD100896,2023-05-06,Home & Kitchen,Pressure Cooker,East,Corporate,Economy,Credit Card,3,2797.0,0.1,7551.9,3255.35,43.11,May,5,Q2,Saturday
ORD100897,2023-08-27,Books,Biography,South,Consumer,Economy,COD,2,565.35,0.0,1130.7,466.56,41.26,August,8,Q3,Sunday
ORD100898,2023-12-09,Sports,Running Shoes,South,Corporate,Express,Net Banking,1,9730.54,0.0,9730.54,4434.71,45.58,December,12,Q4,Saturday
ORD100899,2023-12-10,Home & Kitchen,Mixer,West,Consumer,Economy,Net Banking,3,13393.37,0.1,36162.1,15876.43,43.9,December,12,Q4,Sunday
ORD100900,2023-06-05,Books,Biography,North,Corporate,Economy,COD,1,1308.9,0.0,1308.9,637.68,48.72,June,6,Q2,Monday
ORD100901,2023-04-03,Home & Kitchen,Lamp,East,Consumer,Express,Net Banking,3,8539.52,0.2,20494.85,5113.22,24.95,April,4,Q2,Monday
ORD100902,2023-06-21,Books,Comics,West,Consumer,Standard,Credit Card,3,1041.91,0.0,3125.73,1073.48,34.34,June,6,Q2,Wednesday
ORD100903,2023-02-13,Electronics,Tablet,North,Consumer,Standard,Debit Card,4,26706.21,0.1,96142.36,43932.55,45.7,February,2,Q1,Monday
ORD100904,2023-03-16,Home & Kitchen,Lamp,South,Consumer,Standard,Debit Card,1,3057.83,0.1,2752.05,1161.2,42.19,March,3,Q1,Thursday
ORD100905,2023-01-16,Books,Comics,East,Consumer,Same Day,COD,5,788.99,0.0,3944.95,1912.74,48.49,January,1,Q1,Monday
ORD100906,2023-07-15,Sports,Cricket Bat,Central,Corporate,Standard,Net Banking,5,19346.29,0.1,87058.31,31008.73,35.62,July,7,Q3,Saturday
ORD100907,2023-07-13,Books,Textbook,South,Home Office,Same Day,UPI,1,1276.93,0.05,1213.08,618.95,51.02,July,7,Q3,Thursday
ORD100908,2023-07-23,Books,Fiction Novel,West,Consumer,Same Day,Debit Card,5,1216.75,0.05,5779.56,1701.34,29.44,July,7,Q3,Sunday
ORD100909,2023-02-08,Clothing,Jacket,East,Consumer,Same Day,Credit Card,1,4817.47,0.05,4576.6,1771.62,38.71,February,2,Q1,Wednesday
ORD100910,2023-03-30,Home & Kitchen,Bedsheet,South,Corporate,Express,Net Banking,5,12070.04,0.15,51297.67,11031.99,21.51,March,3,Q1,Thursday
ORD100911,2023-07-24,Electronics,Laptop,East,Home Office,Same Day,COD,4,27675.73,0.0,110702.92,56201.1,50.77,July,7,Q3,Monday
ORD100912,2023-11-08,Books,Biography,South,Corporate,Standard,UPI,1,163.36,0.2,130.69,47.06,36.01,November,11,Q4,Wednesday
ORD100913,2023-05-24,Clothing,Jeans,Central,Home Office,Standard,Net Banking,3,1426.35,0.05,4065.1,1438.18,35.38,May,5,Q2,Wednesday
ORD100914,2023-06-22,Books,Self-Help,South,Consumer,Standard,Debit Card,2,305.97,0.15,520.15,239.07,45.96,June,6,Q2,Thursday
ORD100915,2023-05-07,Books,Self-Help,East,Corporate,Economy,UPI,2,1012.52,0.2,1620.03,478.04,29.51,May,5,Q2,Sunday
ORD100916,2023-06-03,Home & Kitchen,Bedsheet,West,Consumer,Express,COD,5,9795.43,0.05,46528.29,23566.78,50.65,June,6,Q2,Saturday
ORD100917,2023-04-24,Electronics,Laptop,South,Consumer,Standard,Net Banking,1,42316.97,0.0,42316.97,15928.29,37.64,April,4,Q2,Monday
ORD100918,2023-05-22,Electronics,Smartphone,North,Home Office,Same Day,Debit Card,4,51564.78,0.15,175320.25,62622.53,35.72,May,5,Q2,Monday
ORD100919,2023-10-03,Sports,Cricket Bat,Central,Consumer,Standard,Net Banking,5,4809.93,0.1,21644.69,8748.35,40.42,October,10,Q4,Tuesday
ORD100920,2023-08-16,Sports,Running Shoes,West,Home Office,Express,Debit Card,2,11015.0,0.15,18725.5,6958.49,37.16,August,8,Q3,Wednesday
ORD100921,2023-06-26,Electronics,Headphones,East,Home Office,Same Day,COD,2,76252.58,0.2,122004.13,49250.38,40.37,June,6,Q2,Monday
ORD100922,2023-12-08,Home & Kitchen,Water Purifier,Central,Consumer,Economy,Credit Card,1,8793.43,0.0,8793.43,3559.85,40.48,December,12,Q4,Friday
ORD100923,2023-07-27,Sports,Running Shoes,East,Consumer,Standard,Debit Card,3,2817.73,0.1,7607.87,3473.35,45.65,July,7,Q3,Thursday
ORD100924,2023-05-22,Books,Comics,West,Home Office,Same Day,COD,2,1295.66,0.15,2202.62,481.18,21.85,May,5,Q2,Monday
ORD100925,2023-01-22,Electronics,Laptop,East,Home Office,Same Day,Net Banking,4,14036.14,0.15,47722.88,20262.41,42.46,January,1,Q1,Sunday
ORD100926,2023-08-23,Books,Biography,Central,Consumer,Economy,UPI,3,1470.55,0.2,3529.32,1397.47,39.6,August,8,Q3,Wednesday
ORD100927,2023-12-04,Sports,Cycle,East,Corporate,Standard,Debit Card,1,2777.44,0.05,2638.57,1268.02,48.06,December,12,Q4,Monday
ORD100928,2023-06-18,Clothing,T-Shirt,Central,Consumer,Express,Net Banking,5,396.0,0.2,1584.0,259.05,16.35,June,6,Q2,Sunday
ORD100929,2023-01-03,Clothing,Saree,Central,Home Office,Economy,Debit Card,3,2430.05,0.15,6196.63,1495.84,24.14,January,1,Q1,Tuesday
ORD100930,2023-06-08,Home & Kitchen,Pressure Cooker,East,Home Office,Express,UPI,3,6194.9,0.0,18584.7,8984.95,48.35,June,6,Q2,Thursday
ORD100931,2023-01-11,Home & Kitchen,Mixer,Central,Consumer,Same Day,Debit Card,5,3766.01,0.0,18830.05,10176.58,54.04,January,1,Q1,Wednesday
ORD100932,2023-04-13,Clothing,Saree,North,Home Office,Express,COD,4,4467.87,0.1,16084.33,6240.97,38.8,April,4,Q2,Thursday
ORD100933,2023-03-24,Clothing,Saree,East,Consumer,Express,COD,5,2587.07,0.15,10995.05,4240.21,38.56,March,3,Q1,Friday
ORD100934,2023-02-14,Electronics,Laptop,East,Home Office,Same Day,Net Banking,1,5963.47,0.0,5963.47,2071.0,34.73,February,2,Q1,Tuesday
ORD100935,2023-03-12,Clothing,Saree,North,Corporate,Same Day,UPI,1,4323.8,0.0,4323.8,2342.35,54.17,March,3,Q1,Sunday
ORD100936,2023-11-07,Sports,Cricket Bat,South,Consumer,Same Day,Net Banking,3,16107.35,0.05,45905.95,21243.48,46.28,November,11,Q4,Tuesday
ORD100937,2023-08-10,Electronics,Laptop,West,Corporate,Express,UPI,1,51219.65,0.0,51219.65,15718.51,30.69,August,8,Q3,Thursday
